blur_score,moire_score,ear,blink_count,hnr_score,hf_score,mfcc_variance,spectral_score,label
0.6202596663555175,0.2805463545415612,0.2705372436826997,0.0,0.3528089027953643,0.09117485372687129,0.2493169834238837,0.23167066087032073,0
0.048186874813850755,0.3020575607635507,0.2676333703331494,0.0,0.7025061404605102,0.08652001479065209,0.28072610563356426,0.19704166010006863,0
0.936863155753235,0.8238406547608113,0.19100930231871996,2.0,0.9316006848774423,0.8108449407892079,0.7869115980225582,0.8514465961360502,1
0.724626383564251,0.9545753425961231,0.2756024667634092,1.0,0.9140533591631034,0.7447496639148612,1.0,1.0,1
0.7536582307187538,0.913522841288992,0.28952182196902976,2.0,0.772034371953929,0.7321154699231281,0.6229574594265693,0.7764719505233726,1
0.7677938483794324,0.9036658983594202,0.21317176554589023,1.0,0.9201186326070373,0.8428637871747306,0.707721848642659,1.0,1
0.8971570950954356,0.8649939592530413,0.2248237099798298,1.0,0.81277275157144,1.0,1.0,0.9335021295802103,1
0.14226561376972746,0.2975333590110415,0.25611707549248824,0.0,0.7054858773760363,0.09152895671371465,0.29311159083909344,0.3588785518272414,0
0.865655360863383,0.8927819794038029,0.24025505849474132,1.0,0.8625365315765169,0.9364705688183568,1.0,0.9975678345438154,1
0.8046980593764742,0.963922593130365,0.271568599319952,4.0,0.9033400851237562,0.5820865232015198,0.9424284376941514,0.9108803709705409,1
0.0,0.17732715700648544,0.2957215547990272,0.0,0.4593102642862611,0.04450006118857898,0.07764328145249894,0.04731936749087873,0
0.2860493141542404,0.1596625707953298,0.27783085009573466,0.0,0.19309227383034258,0.0,0.1080373061562443,0.0,0
0.7055479386296116,0.2587460359833399,0.268935254438861,0.0,0.4990759630656974,0.14842207743468422,0.19847619534999134,0.44243798370065524,0
0.6816741487334226,0.8722400236653401,0.259222200934273,2.0,0.9135446028314358,0.45673483344098015,0.7506583871964048,0.8461538539377458,1
0.7684730755359654,0.8981182648787576,0.24115150965123916,5.0,0.9023079004002394,0.9886579107263884,0.5886339608366035,0.8603683633431584,1
0.8611676288840868,0.9127210421650607,0.2578202129747172,1.0,0.8632020922617557,0.599476077233648,0.9239962303084845,1.0,1
0.9305478807154329,0.9515922269734318,0.2503105785953014,1.0,0.7607674609811553,0.5961685354412619,0.8446407414195684,0.9860724677240118,1
0.8301547342333613,0.9064610590987614,0.2609488300739868,1.0,0.7491944522888052,0.8560140594782127,0.6960867713452936,1.0,1
0.7885263558533101,0.836021151663215,0.24389258919692916,1.0,0.8574776267921969,0.4724625086898532,0.5561600950010823,0.9546273609557666,1
0.6309508717701084,0.20864033390078623,0.28094507653047396,0.0,0.20922218231733755,0.11361746747478295,0.37693373234006244,0.16521572446739172,0
0.25045723149940924,0.11628704747949897,0.29012224423453836,0.0,0.33108269285307335,0.09143919510718791,0.2070088475208567,0.595146535798469,0
0.851443883405875,1.0,0.2424750095063486,2.0,0.7220629504147155,0.9416695635147125,0.6218801897392343,0.8922782556532051,1
0.8473832920911788,0.8987937456444999,0.31757307416032926,2.0,0.9144628246317696,0.8945993090666,0.831740057088276,0.8938811562220979,1
0.8473237624573545,0.8879837300920933,0.2205253781938507,1.0,0.8293519014823153,0.6093788264038574,0.5947596591911557,0.879477161744419,1
0.8115674634292859,0.9093304561578179,0.2580577683658977,1.0,0.8798391846566305,1.0,0.929636542210134,1.0,1
0.28978786697700354,0.0,0.3089170298995677,0.0,0.20514188783467413,0.056935074724617396,0.25136350338651525,0.3177212781449497,0
0.7774223699513465,0.9271680096189968,0.23278899988184262,0.0,0.894503586411619,0.5739427111869716,1.0,1.0,1
0.7110485570374477,0.9623042596248814,0.27276785769360296,2.0,0.7298696650232166,0.6439461791072866,0.854212328565797,0.9893244628367128,1
0.6619898541785109,0.9354178223649677,0.29822036728059975,1.0,0.9423970458584404,0.20030128242570977,0.8780829586598641,0.9520379725885119,1
0.42277326922815606,0.0057942228971676335,0.29767502395765344,0.0,0.4862690199755527,0.16212544539551926,0.10454506891755222,0.2070353289745797,0
0.8404981710960956,0.8296669451575889,0.20332313061389118,4.0,0.83223060228866,0.7574266708245971,0.6815228841426119,0.8099945767335751,1
0.4271060399665796,0.24332974205295296,0.2732366684855575,0.0,0.32273910030441877,0.09149556609619768,0.29358688292198426,0.019694030613496283,0
0.8357015485965048,0.8459471729795869,0.25245488075642697,1.0,1.0,0.6407907799357527,0.7244743757169052,1.0,1
0.7353427115757474,0.9751699150883576,0.20744902801200904,1.0,0.633569013215216,0.5891889413174431,0.8043877219552814,0.9293274965260315,1
0.742418175935532,0.8284612448940976,0.2633380800466042,2.0,1.0,0.9268589587776425,0.8760316184585842,0.9675509997679785,1
0.5380254895910256,0.9414702790591745,0.2798880045834142,4.0,0.8205220715700257,0.9693339447509732,0.8719519609264945,0.9079756526899216,1
0.26697541555563203,0.30147180031595616,0.2810175105077164,0.0,0.4786229312116068,0.06185954695285856,0.36393038833690966,0.254124862527049,0
0.327638127356803,0.21943094588090706,0.27218727500305606,0.0,0.43073480411283765,0.15513342160897442,0.1996494273241326,0.3122172345196625,0
0.7399361310081195,0.9129861250860741,0.2684055391819125,2.0,0.8500445494187545,0.606956626676384,1.0,0.9926866885751958,1
0.2762982556570175,0.25022572925369324,0.2831980971023992,0.0,0.6568874105554767,0.15920368258199805,0.0,0.054196412689362844,0
0.16603932838482768,0.22738071453240136,0.28686875223202896,0.0,0.4455982327418122,0.09920187956482956,0.3396347503911844,0.29359448616827105,0
0.5807070663908355,0.15486919319127124,0.29770705650733803,0.0,0.7615180644384615,0.027926601282456928,0.08831340280670551,0.4972167782955422,0
0.5876104275690194,0.8755280278740889,0.3147192463979651,1.0,0.992911701855103,0.9190320823440463,0.9177172376021284,0.8627059479569864,1
0.41134716776718716,0.4148879177337944,0.28563198403467316,0.0,0.5730313100240525,0.20848277401561083,0.161631574492372,0.1224288585045587,0
0.123099385387996,0.36697674399510627,0.25815507264948195,0.0,0.5339245264760568,0.08331620885952393,0.2833637396803692,0.5212373676247762,0
0.7184189715034562,0.7963304883795925,0.25843574271908126,0.0,0.9191881144855087,0.3348031516744739,0.8912343342960969,0.8744559785844791,1
0.8610370265433466,0.8768862355647479,0.22732764521521465,2.0,0.6535707477764386,0.44591825120411394,0.7151733067673531,0.8410909777468599,1
0.752082576215471,0.9144887428448206,0.2731509613194503,3.0,0.8833727863561873,0.8464469014265307,0.566604496052314,0.8907017208410499,1
0.4305647751039571,0.10486802094717092,0.2743336807538056,0.0,0.5034674589367282,0.15925337195872444,0.2633036726250526,0.0,0
0.02512571914095041,0.3000308517613687,0.28542873348103676,0.0,0.37081251277733973,0.0,0.2696065417077049,0.3182392738742855,0
0.16172307696435564,0.136265136619579,0.2789347089480592,0.0,0.3120839448875519,0.1466445800839806,0.2724167240877164,0.2328436516091738,0
0.8173180925851182,0.9296550628984193,0.20221018799404994,1.0,0.8433856715126333,0.8835935341332724,0.8322239759174902,0.9846946501769913,1
0.22156368776048313,0.3239374134009235,0.2832604437636586,0.0,0.5508124254462248,0.0,0.2537517126973143,0.09800915946476801,0
0.7207127167737656,0.9558647915794064,0.19717711722532547,2.0,0.9751456421814264,0.7239200525334208,0.5755701268885998,0.8919051793756156,1
0.8821902504375224,0.7894432345496057,0.23518730250516062,3.0,0.9846178263626625,0.6051309116193053,0.8298424544724965,0.8140766857903579,1
0.8024510174258943,0.8911526386252976,0.2448116182022973,1.0,0.8556336286812121,0.6591409333396325,0.9047481223634304,0.9320876511184577,1
0.7431089232409529,0.2060921130448299,0.2959905451547869,0.0,0.6581096451535916,0.1658935354853684,0.19160981367317031,0.1278985497799568,0
0.22185361711836227,0.2915560549587928,0.26538006220173127,0.0,0.4043458981979446,0.08832360022184235,0.3247385291974663,0.16667427686427094,0
0.7226990216144534,1.0,0.22345591857919297,2.0,0.8501845955231006,0.541658129886481,0.36501593295875023,1.0,1
0.3113852841741552,0.06527459252718285,0.28415475151506253,0.0,0.33145868927734734,0.17983864721014348,0.2175386124539947,0.4936050151741168,0
0.23295854934811625,0.0,0.28640169636123053,0.0,0.44173269664998294,0.030645911053781477,0.23485707442950732,0.3110512196573353,0
0.8213979910734223,0.9354501878794257,0.224484386373721,1.0,0.7587945897846093,1.0,1.0,0.8988276496790807,1
0.7354880245394876,0.8824243257979346,0.2603951164519215,1.0,0.8544267973349113,0.6828783821057507,0.9773848590591308,0.9049671056300265,1
0.7987753227153086,0.8327774744482862,0.2959225249703109,2.0,0.8616173084076549,0.7436050184265129,0.7508087119598962,0.9649430466203063,1
0.7750963960443622,0.8055229634527235,0.26944841301531575,1.0,0.8353940114952833,1.0,0.5446806940192419,0.714058667405374,1
0.2677819245476653,0.28827511793917926,0.2768050992942733,0.0,0.0,0.15970725610113587,0.24740423115122065,0.42945731280920624,0
0.9158595579007405,0.8983623364892,0.2083128259970921,3.0,0.8868600829120202,0.9802858004532149,0.856821579424489,0.8902169187900056,1
0.3734191683467721,0.2780752824615462,0.26070219768194974,0.0,0.32739002726228406,0.16229322698119641,0.17018694207341561,0.34933775406721124,0
0.33867055591966294,0.2665608936904708,0.27372557164523503,0.0,0.5583308412187051,0.0,0.022975582402451372,0.5724129913854955,0
0.6993700437377703,0.3216294673397524,0.28267231950848765,0.0,0.3866055280554957,0.05979185248759264,0.3673526841717593,0.4407445637798564,0
0.047046543362896154,0.17048285766845253,0.28522510070210516,0.0,0.3195234604951329,0.0,0.12250834662727336,0.6598128468047306,0
0.8963376129244323,0.8643577108661418,0.2806771129602892,0.0,0.8402663181337316,0.6246599140192869,0.7110391798351655,0.7691221687923071,1
0.881286211883896,0.901415918806523,0.2580217694221571,0.0,0.8075551296857518,0.5293393386347334,0.883595644067073,0.7278824174710276,1
0.7171004989077928,0.9469141902987999,0.22995728639070853,1.0,0.8226877647593088,0.9360981755945922,0.8605203377161876,1.0,1
0.7496524345883802,0.9547095759235474,0.25986287230910443,1.0,0.7401449159193605,0.5685030124067312,0.821264878844162,0.9368738059276931,1
0.7284696290740033,0.8730120159845319,0.2789163735038473,3.0,0.7692564598530385,0.48647302987980434,0.7840268175229179,0.6095535603422912,1
0.1778436109828258,0.29769125661780327,0.29216968862681325,0.0,0.268557658357782,0.0,0.37292896757239774,0.17043079031878122,0
0.2652107155327692,0.2808225392271685,0.26552826406258934,0.0,0.2950374332635421,0.25563007955159334,0.35227112992961707,0.331932113109585,0
0.7446350694652818,0.9284883640116102,0.2886925826224824,0.0,0.828326348559576,0.6332442258322225,0.6088260676251467,0.9520487844774232,1
0.7323077999694042,0.9583891030829904,0.26482090558848215,0.0,0.9744498076021058,1.0,0.8216515200945042,0.9763697715848048,1
0.49188810641661784,0.0,0.2662835535604612,0.0,0.08333888207457674,0.0033620906207930956,0.2687010709448197,0.0,0
0.2989790848869472,0.203719795194291,0.2902244827285593,0.0,0.14181134993495664,0.013863694705045185,0.39815242670826695,0.10007022313715522,0
0.2783190414250433,0.508173266049287,0.27766294988291546,0.0,0.5544629168881412,0.061223821729347754,0.26659488378340657,0.15248880707060553,0
0.7937320902726829,0.8879381971071836,0.2592649903779689,0.0,0.8622843438540198,1.0,1.0,0.9637719497181916,1
0.8171368281189971,0.8435146572671192,0.2362334721139318,1.0,0.72155696255924,0.9036314495297504,1.0,0.9709784290583688,1
0.8576556963055767,0.8773846840375462,0.24637155554176654,2.0,0.8629500451008099,0.520501687366558,0.8826181602675146,0.9229146834499112,1
0.8186454314769428,0.9491345491972757,0.23339235274876016,0.0,0.8711878678651822,0.9321398007194366,1.0,0.8762288957854121,1
0.4702954475111397,0.3571027613679577,0.29300941513031703,0.0,0.430668953520423,0.05943116201937468,0.3340406420114218,0.34402277466029046,0
0.06575676532454605,0.24696676528608374,0.28183799372993434,0.0,0.16535086201046642,0.2126347532434978,0.012527171943859189,0.2500393691329362,0
0.3396263302271751,0.07086327041099627,0.27405650147260396,0.0,0.45965422092019764,0.2646329207695457,0.24079971272497636,0.36247744868232895,0
0.19957676402719096,0.05303570783840386,0.2784215797895992,0.0,0.5913245623470983,0.009863028515775432,0.11033335056666184,0.07471446222344882,0
0.7506999065341168,0.9103843843581556,0.3247899855229837,2.0,0.8636821829671293,0.35237767209092263,0.6206564343717182,0.9032707756268769,1
0.2078449972536694,0.1918311290809152,0.27197191965051243,0.0,0.37146916038215916,0.0,0.2673636365708623,0.07549038189911672,0
0.871161487808889,0.88461108825235,0.28984582425547173,0.0,0.8391407029287555,0.9282928635944501,0.8272269997261332,0.9995781228377529,1
0.8296120277064577,0.8865062532353315,0.2523590557094827,0.0,0.957424723394466,0.5812193655959395,0.7857035418425975,1.0,1
0.5974857413342394,0.9128014867156938,0.3003310244222932,5.0,0.833353087176477,0.9364468057876629,0.7681356605134301,0.8242873153183949,1
0.5690762495255441,0.46135641270538086,0.30188498986095996,0.0,0.37289474620422586,0.0,0.04467167474730202,0.05732598595041699,0
0.6334764685877233,0.305919282366399,0.27769974692085997,0.0,0.2476248742056483,0.0,0.3997280502284649,0.4903114755461,0
0.17474171556247625,0.12429208847193264,0.27517658424787267,0.0,0.713601006208664,0.09544981446197136,0.1713194590666461,0.4259275206051179,0
0.5664152385433547,0.07133916788195,0.2634770071163786,0.0,0.3533806157925702,0.05885087587787196,0.5276399345113001,0.3598472923836882,0
0.7433702270397229,0.8937106539950176,0.22737172449941925,3.0,0.9096782779674977,0.5449931621152552,0.8634818561685527,0.9483439891930039,1
0.2727338315068632,0.038067438254085595,0.28051385410624324,0.0,0.5975470202050617,0.0,0.0,0.3114702539959363,0
0.6929107501938888,0.8737739866860114,0.2775494981800694,2.0,0.7145981641501595,0.8326895458303022,0.803584264547945,0.8324186028966681,1
0.9158110873500068,0.9789786072865356,0.22181993818543738,3.0,0.8149981545408859,0.9851789499249177,0.7268915875564843,0.7900352705950737,1
0.14982010580778288,0.3234076061750658,0.3081598590372273,0.0,0.25542295978476703,0.07503058275332063,0.24803350469534766,0.13529547662860456,0
0.8250492850345877,0.9924478047472673,0.2202582295163108,4.0,0.7961962756862577,0.6374967678648659,0.7694409307937603,0.8847188882932641,1
0.659814893720772,0.9672710023077489,0.2157098526180855,0.0,0.8020663138559148,0.5902501733170362,0.7119551469361517,0.8957631589458327,1
0.06518517367820503,0.5826761378753972,0.28038498485695273,0.0,0.21382295125936113,0.1143764643108585,0.2787272988001185,0.0,0
0.6937696286273896,0.8920996050710506,0.2984113380717594,1.0,0.7077993475092467,0.8346264041379424,1.0,0.6642665775400521,1
0.24260607269752743,0.09966859483354806,0.26797196805354667,0.0,0.2847476141943455,0.0,0.22789123650819432,0.7622518009885759,0
0.7216746707663764,0.9411585291980957,0.28568411466773924,2.0,0.7486684164402274,0.8216884138948384,0.9484790210878999,0.6801307187770835,1
0.8774634053429338,0.9350154939704496,0.24832692767026882,1.0,0.7738813615185525,1.0,0.7532019487027994,0.9045871444884566,1
0.17512034394928416,0.4752230216880054,0.27630089530542856,0.0,0.18715105761335518,0.029824955786921403,0.03398887400862394,0.0,0
0.7009463674869312,0.850519758987071,0.259079063957171,2.0,0.9608337686637151,0.8354719043372844,0.7152527133451887,0.9256221836081978,1
0.895042383818605,0.9295327415346155,0.250960124471973,1.0,0.9242859479577231,0.6797243487471599,0.7168493049030004,0.7610400836566434,1
0.2815389212398452,0.16579579553226814,0.2917925933461013,0.0,0.4176471507771897,0.0,0.124151840087519,0.6595467681154716,0
0.69422890710441,0.8394491900118772,0.26941587819108226,1.0,1.0,0.9573194738795249,0.7658168027674007,1.0,1
0.7676022808412659,0.250480757280647,0.26380057868335716,0.0,0.37691593975951754,0.05150455732017372,0.15779281149103042,0.2863409705419721,0
0.6569858622039367,0.9885400317817755,0.2228827707560563,1.0,0.8119758444069797,0.5761854526965582,0.8479449013876215,0.8342212610704423,1
0.7243649254715697,0.8998198730454716,0.25674054177255656,2.0,0.892956300020348,0.5805153269713543,0.8895293271611394,0.949715482835344,1
0.6587696298664709,0.9375693561685895,0.2627249783920575,2.0,0.7801511204276306,0.7974827853809686,0.8650623831329519,0.9995211222477399,1
1.0,0.8208048588257139,0.223375234665937,2.0,0.6979458682630101,0.8005429783546514,0.8006901630645709,0.7969287068733881,1
0.701849134895205,0.9310904981108599,0.2863929309993755,2.0,0.7334328409711335,0.5364569048539738,1.0,0.8433489004768528,1
0.8357112571511747,0.87923560430496,0.23952226887044714,4.0,0.7882390818199213,0.4696263230826451,0.7451300490809747,0.9417395130733918,1
0.8243687211491912,0.9337409746083302,0.25009138060460245,2.0,0.8875216957157163,0.6521246296982169,0.7931802535806494,0.8676067499047782,1
0.8068562974806027,0.9764775159730307,0.26265762262705855,4.0,0.8447171995425231,0.5649037645920144,0.9844661336782906,1.0,1
0.30014172553610435,0.12118123786896591,0.27596244632820977,0.0,0.1509931081497285,0.2714164357415557,0.27823727702921636,0.1692645892503884,0
0.014775526247764736,0.3352244799714098,0.2637211406104479,0.0,0.42186811526818185,0.09033704638033277,0.325249572915,0.12141160637406759,0
0.7181779316766528,1.0,0.24788503665822725,3.0,0.8880381448216311,0.8532392018348214,0.9774985715664736,0.9017455465252656,1
0.7160278157819224,1.0,0.27033777614017807,2.0,0.972123566006696,0.6908277481261956,0.8239471654111855,1.0,1
0.1375276211424956,0.3367747667770056,0.26281862509623966,0.0,0.4599065006086424,0.09927274050002935,0.40863754175513517,0.4292898737084522,0
0.7470239796232961,0.9415167908272123,0.24222873562537892,3.0,0.8768533986464808,0.999220446685112,0.6789880429685767,0.9649364684337527,1
0.47343861238378787,0.14799357006859976,0.2566182754630673,0.0,0.1825519322510669,0.04521847632734051,0.3892011769989696,0.5989645799784653,0
1.0,0.8437255476350812,0.26487045663917813,1.0,0.9433232448315634,0.8868855566462615,0.811363901479757,0.8364576893164245,1
0.8570890510693168,0.910550873360131,0.21268410293826145,3.0,0.8102295886093082,0.6628765064164158,0.7995874638448727,0.9150288631576774,1
0.25114381204469316,0.06893080681382152,0.2912624618015571,0.0,0.5501385590257973,0.24184025460365827,0.36216475959513217,0.29340193943455,0
0.6393553679742427,0.8516511928435394,0.3018089155370022,1.0,0.6634454898921878,0.3945408619144381,0.7955387518766924,0.9314282755073037,1
0.3020035846998809,0.21280829152024375,0.29505791121076086,0.0,0.3811163475727905,0.2550630593257668,0.3608713883048895,0.0,0
0.16977942059718593,0.12900857717326344,0.28073058192149564,0.0,0.1762467674372307,0.0,0.09130247463493942,0.22710917301021166,0
0.7730593165555443,0.8275993049791879,0.27581420465079237,2.0,0.6792615517456013,0.5965633832387862,0.6187731764531619,1.0,1
0.49151094380437693,0.26295662305380146,0.286588139748839,0.0,0.04548428692770912,0.11844165694269777,0.1761068178542879,0.5594498400372108,0
0.45886022639540125,0.20327986132733342,0.25745389121707285,0.0,0.3417021157493296,0.10681228501406517,0.1501048876274082,0.05614272283478744,0
0.26023005129646976,0.1015355054578812,0.28259883234919303,0.0,0.5951425075965332,0.05153327412665601,0.19345124619783854,0.40055945890511546,0
0.007060625261211095,0.3123520932611197,0.2835140666884229,0.0,0.40645084581219143,0.07239889382835192,0.30965427959752145,0.5194859662833162,0
0.213600124365838,0.14673251518353375,0.26010184481200854,0.0,0.6964598972305824,0.2691834837524584,0.2845851184469004,0.3892025021457075,0
0.5417364021670605,0.1455820508698742,0.2727013041353741,0.0,0.19207321143504408,0.09976942126291746,0.20836993986155095,0.27569606435995236,0
0.44638198123447337,0.20137110137339492,0.2872551613877538,0.0,0.3208799253508586,0.12468093181808526,0.23026276315298147,0.06383281660157289,0
0.3999933384519699,0.47801161968497424,0.2631088754602916,0.0,0.7455104085241364,0.1711045304397363,0.08898112018475766,0.5642632405606809,0
0.6762184501173152,0.9305292872641912,0.2787010695038375,0.0,0.6178043582658189,0.8405763597190243,0.6697904139987154,0.8281519480240109,1
0.694562150943618,0.052834442907539664,0.297992510456862,0.0,0.42757915517498135,0.08026323929905108,0.24106739732747987,0.3174482875641219,0
0.9523029856408026,0.9281484618345286,0.23059189666883279,2.0,0.9034778545805009,0.6626393217477995,0.7574472959482772,0.8787421372011432,1
0.7925554084233833,0.9748022155744591,0.30742094061600356,2.0,0.9609929595880335,0.685126280236257,0.5872910117046596,0.8901607017248763,1
0.3563837576252624,0.14944137709330624,0.2807486130625003,0.0,0.6655230903210612,0.0,0.15350738255841623,0.40649286155773906,0
0.7992027358683383,0.9104191403973776,0.2334442556232266,4.0,0.7421937850036285,0.7679447718749514,1.0,0.915087187127547,1
0.8547097381170038,0.9627878062786761,0.2825768669749473,2.0,0.8148803798196235,0.8672657438670912,0.8418487692122711,1.0,1
0.89312801191162,0.8794061516938767,0.22985129896185846,2.0,0.883834666692159,0.754805470534417,0.6814980796878386,0.8424055188576273,1
0.4499163486615311,0.1213460066477625,0.26609405139067943,0.0,0.2663462000311769,0.0332958524211313,0.16631337949594666,0.26239274282266634,0
0.4745836694666573,0.17169348072611207,0.2708103087894522,0.0,0.8106280367482416,0.16541280021710925,0.0,0.5285047121756261,0
